dataset,split,video_id,rel_path,label_video,generator,source_face,ext
CelebDF-v2,train,2b90c073a0477364,video-data/celebdf_v2/Celeb-synthesis/id41_id42_0004.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,b8a4150981cee813,video-data/celebdf_v2/Celeb-synthesis/id41_id42_0006.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,b6be4fcf174c6035,video-data/celebdf_v2/Celeb-synthesis/id41_id42_0007.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,6676ae2a561d0f59,video-data/celebdf_v2/Celeb-synthesis/id41_id42_0008.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,ece11045553e04de,video-data/celebdf_v2/Celeb-synthesis/id41_id42_0009.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,aa5148eec49cee59,video-data/celebdf_v2/Celeb-synthesis/id41_id43_0000.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,e75e8dd357e287e3,video-data/celebdf_v2/Celeb-synthesis/id41_id43_0001.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,eb0c5c0ca2022724,video-data/celebdf_v2/Celeb-synthesis/id41_id43_0002.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,943e849f86488131,video-data/celebdf_v2/Celeb-synthesis/id41_id43_0003.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,f0cc4b4a354ad408,video-data/celebdf_v2/Celeb-synthesis/id41_id43_0004.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,9c13d5538ad5910d,video-data/celebdf_v2/Celeb-synthesis/id41_id43_0005.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,228f2e05353188a3,video-data/celebdf_v2/Celeb-synthesis/id41_id43_0006.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,984c2d229ea579ba,video-data/celebdf_v2/Celeb-synthesis/id41_id43_0008.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,a568393c150ebf02,video-data/celebdf_v2/Celeb-synthesis/id41_id44_0000.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,a84221ebe1d3beb9,video-data/celebdf_v2/Celeb-synthesis/id41_id44_0001.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,876b6420eb007e1a,video-data/celebdf_v2/Celeb-synthesis/id41_id44_0002.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,9b81dea65f555008,video-data/celebdf_v2/Celeb-synthesis/id41_id44_0003.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,144d9108da6c676a,video-data/celebdf_v2/Celeb-synthesis/id41_id44_0004.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,31edf399133953cc,video-data/celebdf_v2/Celeb-synthesis/id41_id44_0005.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,297915aaf584533a,video-data/celebdf_v2/Celeb-synthesis/id41_id44_0006.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,65eaec032130b1f3,video-data/celebdf_v2/Celeb-synthesis/id41_id44_0007.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,d66f326b5f9e5aa4,video-data/celebdf_v2/Celeb-synthesis/id41_id44_0008.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,00eb0cbff5d7d2ac,video-data/celebdf_v2/Celeb-synthesis/id41_id44_0009.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,dae1195ba824419f,video-data/celebdf_v2/Celeb-synthesis/id41_id45_0000.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,b16636195bad3570,video-data/celebdf_v2/Celeb-synthesis/id41_id45_0001.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,a277f71426878935,video-data/celebdf_v2/Celeb-synthesis/id41_id45_0002.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,d3db791904efce40,video-data/celebdf_v2/Celeb-synthesis/id41_id45_0003.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,25c8efa5270bd317,video-data/celebdf_v2/Celeb-synthesis/id41_id45_0004.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,9ea9104e81f12ddf,video-data/celebdf_v2/Celeb-synthesis/id41_id45_0005.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,3c67e9b8b4e4287b,video-data/celebdf_v2/Celeb-synthesis/id41_id45_0006.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,af00f1e108399e09,video-data/celebdf_v2/Celeb-synthesis/id41_id45_0007.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,12c43381b5966da3,video-data/celebdf_v2/Celeb-synthesis/id41_id45_0008.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,698b07c7a22ba867,video-data/celebdf_v2/Celeb-synthesis/id41_id45_0009.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,725740f4beb1613a,video-data/celebdf_v2/Celeb-synthesis/id41_id46_0001.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,610a0179455d135e,video-data/celebdf_v2/Celeb-synthesis/id41_id46_0002.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,e35abf3d4304838b,video-data/celebdf_v2/Celeb-synthesis/id41_id46_0003.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,fb826ad8f667b513,video-data/celebdf_v2/Celeb-synthesis/id41_id46_0004.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,8b31f283fe6ea5d7,video-data/celebdf_v2/Celeb-synthesis/id41_id46_0006.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,0b249ad4f4c3f86d,video-data/celebdf_v2/Celeb-synthesis/id41_id46_0008.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,0bb8ac35fe9c031f,video-data/celebdf_v2/Celeb-synthesis/id41_id46_0009.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,b8249f1000574376,video-data/celebdf_v2/Celeb-synthesis/id41_id47_0000.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,c01622ceb9be730a,video-data/celebdf_v2/Celeb-synthesis/id41_id47_0001.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,45226a17519b2c3d,video-data/celebdf_v2/Celeb-synthesis/id41_id47_0002.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,c15438fe949e047e,video-data/celebdf_v2/Celeb-synthesis/id41_id47_0003.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,b1869ba0602f271f,video-data/celebdf_v2/Celeb-synthesis/id41_id47_0004.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,709fc84c6e82c0bc,video-data/celebdf_v2/Celeb-synthesis/id41_id47_0005.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,9fa37be9d64b862f,video-data/celebdf_v2/Celeb-synthesis/id41_id47_0006.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,f9cd8923c6a3e958,video-data/celebdf_v2/Celeb-synthesis/id41_id47_0007.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,1bba493aed90145c,video-data/celebdf_v2/Celeb-synthesis/id41_id47_0008.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,55542581b9b9f440,video-data/celebdf_v2/Celeb-synthesis/id41_id47_0009.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,12032f9dd065d7a6,video-data/celebdf_v2/Celeb-synthesis/id41_id48_0000.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,9f104c93744ac8ff,video-data/celebdf_v2/Celeb-synthesis/id41_id48_0002.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,36d0d79e3c544a7d,video-data/celebdf_v2/Celeb-synthesis/id41_id48_0003.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,6660a94f4fd1c30f,video-data/celebdf_v2/Celeb-synthesis/id41_id48_0004.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,979253f442c7546e,video-data/celebdf_v2/Celeb-synthesis/id41_id48_0005.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,42bb7738b3041161,video-data/celebdf_v2/Celeb-synthesis/id41_id48_0006.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,acb101403a97cb68,video-data/celebdf_v2/Celeb-synthesis/id41_id48_0007.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,729338c50f25f6f1,video-data/celebdf_v2/Celeb-synthesis/id41_id48_0008.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,c19d51960072e272,video-data/celebdf_v2/Celeb-synthesis/id41_id48_0009.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,c9fb92983fb0d01a,video-data/celebdf_v2/Celeb-synthesis/id42_id39_0000.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,b953bdda2e0d7444,video-data/celebdf_v2/Celeb-synthesis/id42_id39_0001.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,56ceb8e5d9d691f7,video-data/celebdf_v2/Celeb-synthesis/id42_id39_0002.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,7a636616d49dcbf8,video-data/celebdf_v2/Celeb-synthesis/id42_id39_0003.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,600f03ae9afea46a,video-data/celebdf_v2/Celeb-synthesis/id42_id40_0000.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,test,a8230d643205d926,video-data/celebdf_v2/Celeb-synthesis/id42_id40_0001.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,8eb6141721671f74,video-data/celebdf_v2/Celeb-synthesis/id42_id40_0002.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,eca40f8fa2f2a970,video-data/celebdf_v2/Celeb-synthesis/id42_id40_0003.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,02a439d67e194589,video-data/celebdf_v2/Celeb-synthesis/id42_id41_0000.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,26d1239853d4a09d,video-data/celebdf_v2/Celeb-synthesis/id42_id41_0001.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,6df0cb61f8489d5e,video-data/celebdf_v2/Celeb-synthesis/id42_id41_0002.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,2897b1a1b89d8de5,video-data/celebdf_v2/Celeb-synthesis/id42_id41_0003.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,f35b134379fccfdb,video-data/celebdf_v2/Celeb-synthesis/id42_id43_0000.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,5da0d27d54e61288,video-data/celebdf_v2/Celeb-synthesis/id42_id43_0001.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,052b48fca23f3eb6,video-data/celebdf_v2/Celeb-synthesis/id42_id43_0002.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,344bf39faa428bb6,video-data/celebdf_v2/Celeb-synthesis/id42_id43_0003.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,751898e5db7115e1,video-data/celebdf_v2/Celeb-synthesis/id42_id44_0000.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,991b160a7b6b172c,video-data/celebdf_v2/Celeb-synthesis/id42_id44_0001.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,e961fe6f0d43491a,video-data/celebdf_v2/Celeb-synthesis/id42_id44_0002.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,27f2904809a630ed,video-data/celebdf_v2/Celeb-synthesis/id42_id44_0003.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,845f9e099da6e265,video-data/celebdf_v2/Celeb-synthesis/id42_id45_0000.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,f6607a419b964cec,video-data/celebdf_v2/Celeb-synthesis/id42_id45_0001.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,04598f12105dbc36,video-data/celebdf_v2/Celeb-synthesis/id42_id45_0002.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,84cad4eb5a8bc0a5,video-data/celebdf_v2/Celeb-synthesis/id42_id45_0003.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,54523da062660448,video-data/celebdf_v2/Celeb-synthesis/id42_id46_0000.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,0b3c06143729c808,video-data/celebdf_v2/Celeb-synthesis/id42_id46_0001.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,9c836606860f4312,video-data/celebdf_v2/Celeb-synthesis/id42_id46_0002.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,3b1f83731571f5b3,video-data/celebdf_v2/Celeb-synthesis/id42_id46_0003.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,cdff34be96a49008,video-data/celebdf_v2/Celeb-synthesis/id42_id47_0000.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,7fec1678db7b7c35,video-data/celebdf_v2/Celeb-synthesis/id42_id47_0001.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,875cb9d72b2e5996,video-data/celebdf_v2/Celeb-synthesis/id42_id47_0002.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,4cc3232ff80ae813,video-data/celebdf_v2/Celeb-synthesis/id42_id47_0003.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,194522551936f68e,video-data/celebdf_v2/Celeb-synthesis/id42_id48_0000.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,a0a38aaad6de079b,video-data/celebdf_v2/Celeb-synthesis/id42_id48_0001.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,dab5608ac178b9a3,video-data/celebdf_v2/Celeb-synthesis/id42_id48_0002.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,507883c0571f495a,video-data/celebdf_v2/Celeb-synthesis/id42_id48_0003.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,test,2b496c7c5154ab63,video-data/celebdf_v2/Celeb-synthesis/id43_id39_0000.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,c121ba7d3d7d279f,video-data/celebdf_v2/Celeb-synthesis/id43_id39_0001.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,f1b8b7abf476ad8e,video-data/celebdf_v2/Celeb-synthesis/id43_id39_0002.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,0b8c434b6bc675a9,video-data/celebdf_v2/Celeb-synthesis/id43_id39_0003.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,a58e754d62669cf7,video-data/celebdf_v2/Celeb-synthesis/id43_id39_0004.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,163f4f6f2ec3d099,video-data/celebdf_v2/Celeb-synthesis/id43_id39_0005.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,41c43892bcbb8fc4,video-data/celebdf_v2/Celeb-synthesis/id43_id39_0006.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,2a20a57f05878e8f,video-data/celebdf_v2/Celeb-synthesis/id43_id39_0008.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,2f126cb0ff0476dd,video-data/celebdf_v2/Celeb-synthesis/id43_id39_0009.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,575769abe03c1d24,video-data/celebdf_v2/Celeb-synthesis/id43_id40_0000.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,68bd4e39c03f9cd8,video-data/celebdf_v2/Celeb-synthesis/id43_id40_0001.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,994b1f0155875d3d,video-data/celebdf_v2/Celeb-synthesis/id43_id40_0002.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,0778205bb2bf298e,video-data/celebdf_v2/Celeb-synthesis/id43_id40_0003.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,76ac8d780750a82d,video-data/celebdf_v2/Celeb-synthesis/id43_id40_0004.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,test,f91dc4162c797bfb,video-data/celebdf_v2/Celeb-synthesis/id43_id40_0005.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,f604b4d25e5fcdc0,video-data/celebdf_v2/Celeb-synthesis/id43_id40_0006.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,cb5d9af71777729f,video-data/celebdf_v2/Celeb-synthesis/id43_id40_0008.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,eba9449b9927c30f,video-data/celebdf_v2/Celeb-synthesis/id43_id40_0009.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,364aaa8afa0d6e35,video-data/celebdf_v2/Celeb-synthesis/id43_id41_0000.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,6180788489472603,video-data/celebdf_v2/Celeb-synthesis/id43_id41_0001.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,094136b80e13e116,video-data/celebdf_v2/Celeb-synthesis/id43_id41_0002.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,b2360311009d8245,video-data/celebdf_v2/Celeb-synthesis/id43_id41_0003.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,f02fcc43640d65a4,video-data/celebdf_v2/Celeb-synthesis/id43_id41_0004.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,a5d61d49f7392a45,video-data/celebdf_v2/Celeb-synthesis/id43_id41_0005.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,feedcd58feb5f5c9,video-data/celebdf_v2/Celeb-synthesis/id43_id41_0006.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,ce51d4dee6aa1e17,video-data/celebdf_v2/Celeb-synthesis/id43_id41_0007.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,5aaaaeebe9e8ad8a,video-data/celebdf_v2/Celeb-synthesis/id43_id41_0008.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,4e9b810d41e07440,video-data/celebdf_v2/Celeb-synthesis/id43_id41_0009.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,a7ae95b9ff5ca658,video-data/celebdf_v2/Celeb-synthesis/id43_id42_0000.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,c94c4a7cffae4c0d,video-data/celebdf_v2/Celeb-synthesis/id43_id42_0001.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,90851d56c829bd18,video-data/celebdf_v2/Celeb-synthesis/id43_id42_0002.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,0648a882537477bb,video-data/celebdf_v2/Celeb-synthesis/id43_id42_0005.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,2f4c5e5c6b4d89ed,video-data/celebdf_v2/Celeb-synthesis/id43_id42_0006.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,1a469625067dbcdf,video-data/celebdf_v2/Celeb-synthesis/id43_id42_0007.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,2b1c0b4c9373f472,video-data/celebdf_v2/Celeb-synthesis/id43_id42_0008.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,460988994e5d8507,video-data/celebdf_v2/Celeb-synthesis/id43_id42_0009.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,b6f2a03cec52257d,video-data/celebdf_v2/Celeb-synthesis/id43_id44_0001.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,126645f684f0c801,video-data/celebdf_v2/Celeb-synthesis/id43_id44_0003.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,fe4c550ca8dabb9b,video-data/celebdf_v2/Celeb-synthesis/id43_id44_0004.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,fb53af2a6e469af4,video-data/celebdf_v2/Celeb-synthesis/id43_id44_0006.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,d090448cadaba6b1,video-data/celebdf_v2/Celeb-synthesis/id43_id44_0007.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,522c70423faf8a74,video-data/celebdf_v2/Celeb-synthesis/id43_id44_0008.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,dd091223a7df8d86,video-data/celebdf_v2/Celeb-synthesis/id43_id44_0009.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,95040d9c0d2b23e1,video-data/celebdf_v2/Celeb-synthesis/id43_id45_0000.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,972b7645bd7c9515,video-data/celebdf_v2/Celeb-synthesis/id43_id45_0001.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,43f3af908833cc0e,video-data/celebdf_v2/Celeb-synthesis/id43_id45_0002.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,24963a5b32b7701f,video-data/celebdf_v2/Celeb-synthesis/id43_id45_0003.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,da8a26db79f493a8,video-data/celebdf_v2/Celeb-synthesis/id43_id45_0004.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,4b363577de26d6f5,video-data/celebdf_v2/Celeb-synthesis/id43_id45_0006.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,06d0d3504f9ff87b,video-data/celebdf_v2/Celeb-synthesis/id43_id45_0008.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,bc2f764871f009d4,video-data/celebdf_v2/Celeb-synthesis/id43_id45_0009.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,21937c2c092f0b96,video-data/celebdf_v2/Celeb-synthesis/id43_id46_0000.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,72edb9da62e329b7,video-data/celebdf_v2/Celeb-synthesis/id43_id46_0001.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,1296cb243012e15d,video-data/celebdf_v2/Celeb-synthesis/id43_id46_0002.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,e92d03f1c35d272e,video-data/celebdf_v2/Celeb-synthesis/id43_id46_0003.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,8beb43b8a8f5ead3,video-data/celebdf_v2/Celeb-synthesis/id43_id46_0004.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,8da095260c9a5d6d,video-data/celebdf_v2/Celeb-synthesis/id43_id46_0005.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,842c16ec2ffd6f22,video-data/celebdf_v2/Celeb-synthesis/id43_id46_0006.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,936d6765be1177f7,video-data/celebdf_v2/Celeb-synthesis/id43_id46_0008.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,fcf0c93e6f2e538f,video-data/celebdf_v2/Celeb-synthesis/id43_id46_0009.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,0c9634fb2cb12b0b,video-data/celebdf_v2/Celeb-synthesis/id43_id47_0000.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,a02de583332b61b5,video-data/celebdf_v2/Celeb-synthesis/id43_id47_0001.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,85a5cfd4690701fe,video-data/celebdf_v2/Celeb-synthesis/id43_id47_0002.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,dc6ca229e1b77c36,video-data/celebdf_v2/Celeb-synthesis/id43_id47_0003.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,8155685c6ff86ac3,video-data/celebdf_v2/Celeb-synthesis/id43_id47_0004.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,b2744f2a851bedc1,video-data/celebdf_v2/Celeb-synthesis/id43_id47_0005.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,527c27fa3371044c,video-data/celebdf_v2/Celeb-synthesis/id43_id47_0006.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,5706c883e0776748,video-data/celebdf_v2/Celeb-synthesis/id43_id47_0008.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,e05323cb041e5c30,video-data/celebdf_v2/Celeb-synthesis/id43_id47_0009.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,099be3c10bf1aa97,video-data/celebdf_v2/Celeb-synthesis/id43_id48_0000.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,f781a0dc1cd6fcc9,video-data/celebdf_v2/Celeb-synthesis/id43_id48_0001.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,90a38dd83288cbcf,video-data/celebdf_v2/Celeb-synthesis/id43_id48_0002.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,4c9ff2ff49b1dd24,video-data/celebdf_v2/Celeb-synthesis/id43_id48_0003.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,f84bf3399abd4244,video-data/celebdf_v2/Celeb-synthesis/id43_id48_0004.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,1029896fe66791f6,video-data/celebdf_v2/Celeb-synthesis/id43_id48_0005.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,02bf275cf16542e3,video-data/celebdf_v2/Celeb-synthesis/id43_id48_0006.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,f1bf2b17461d49bf,video-data/celebdf_v2/Celeb-synthesis/id43_id48_0007.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,af7a871c0359d135,video-data/celebdf_v2/Celeb-synthesis/id43_id48_0008.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,5defafa990ab8990,video-data/celebdf_v2/Celeb-synthesis/id43_id48_0009.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,906785be6eb0cf0a,video-data/celebdf_v2/Celeb-synthesis/id44_id39_0000.mp4,fake,celebdf_synthesis,celebdf,mp4
